user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,product_id,product_name,product_link
user_425,11-01-2025 13:00,11-01-2025 13:02,282.35,bajdm5fc79,ads,edge,M,39,71.34.147.138,B099SD8PRP,"Lenovo 130 Wireless Compact Mouse, 1K DPI Optical sensor, 2.4GHz Wireless NanoUSB, 10m range, 3button(left,right,scroll) upto 3M left/right clicks, 10 month battery, Ambidextrous, Ergonomic GY51C12380",https://www.amazon.in/Lenovo-Optical-Compact-Mouse-Black/dp/B099SD8PRP/ref=sr_1_455?qid=1672903017&s=computers&sr=1-455
user_426,19-01-2025 00:00,19-01-2025 00:01,450.84,hym2zbppfo,direct,firefox,M,54,92.148.28.241,B0873L7J6X,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",https://www.amazon.in/Infinity-Glide-510-Headphone-Equalizer/dp/B0873L7J6X/ref=sr_1_329?qid=1672903011&s=computers&sr=1-329
user_427,02-01-2025 11:00,02-01-2025 11:06,228.8,38tgbcvarl,seo,edge,M,41,50.231.6.42,B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,https://www.amazon.in/IONIX-Tap-filter-Multilayer-Filter-Pack/dp/B0BNDRK886/ref=sr_1_399?qid=1672923612&s=kitchen&sr=1-399
user_428,03-01-2025 20:00,03-01-2025 20:06,771.11,zvh4fz8obk,ads,edge,M,60,26.61.31.168,B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),https://www.amazon.in/D-Link-DWA-131-Wireless-Adapter-Black/dp/B002PD61Y4/ref=sr_1_50?qid=1672909126&s=electronics&sr=1-50
user_429,11-01-2025 06:00,11-01-2025 06:03,579.92,catvazccbl,direct,chrome,M,55,252.55.122.77,B08LW31NQ6,"Lenovo 600 Bluetooth 5.0 Silent Mouse: Compact, Portable, Dongle-Free Multi-Device connectivity with Microsoft Swift Pair | 3-Level Adjustable DPI up to 2400 | Battery Life: up to 1 yr",https://www.amazon.in/Lenovo-600-Bluetooth%C2%AE-Silent-Mouse/dp/B08LW31NQ6/ref=sr_1_309?qid=1672903010&s=computers&sr=1-309
user_430,03-01-2025 00:00,03-01-2025 00:05,143.06,v2heifjfc2,direct,edge,F,38,26.61.31.168,B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",https://www.amazon.in/Logitech-Multi-Device-Bluetooth-Keyboard-Black/dp/B00MUTWLW4/ref=sr_1_259?qid=1672903007&s=computers&sr=1-259
user_431,12-01-2025 03:00,12-01-2025 03:05,828.09,k93tyt7d5j,direct,chrome,F,24,252.55.122.77,B08GTYFC37,"SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto 2 Meter Drop Protection with IP55 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD",https://www.amazon.in/SanDisk-Portable-Smartphone-Compatible-Warranty/dp/B08GTYFC37/ref=sr_1_392?qid=1672903014&s=computers&sr=1-392
user_432,28-01-2025 16:00,28-01-2025 16:03,306.34,eixn8bfqnp,seo,chrome,M,47,55.30.205.124,B0B1F6GQPS,"Boult Audio FXCharge with ENC, 32H Playtime, 5min=7H Type C Fast Charging, Zen ENC, 14.2 mm BoomX Rich Bass, IPX5, Bluetooth Wireless in Ear Earphones Neckband with mic (Black)",https://www.amazon.in/Boult-Audio-Environmental-Cancellation-Bluetooth/dp/B0B1F6GQPS/ref=sr_1_75?qid=1672902998&s=computers&sr=1-75
user_433,07-01-2025 12:00,07-01-2025 12:02,759.95,kbi4o6q0us,seo,firefox,F,26,218.246.26.39,B0978V2CP6,"Cubetek 3 in 1 LCD Display V5.0 Bluetooth Transmitter Receiver, Bypass Audio Adapter with Aux, Optical, Dual Link Support for TV, Home Stereo, PC, Headphones, Speakers, Model: CB-BT27",https://www.amazon.in/Bluetooth-Transmitter-Receiver-Headphones-Speakers/dp/B0978V2CP6/ref=sr_1_385?qid=1672909144&s=electronics&sr=1-385
user_434,30-01-2025 14:00,30-01-2025 14:02,216.9,bkv7mqxs6e,direct,edge,M,33,197.231.206.139,B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",https://www.amazon.in/Wayona-Braided-WN3LG1-Syncing-Charging/dp/B07JW9H4J1/ref=sr_1_38?qid=1672895755&s=electronics&sr=1-38
user_435,26-01-2025 19:00,26-01-2025 19:02,99.44,tty5y2jr8k,direct,safari,F,58,55.30.205.124,B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",https://www.amazon.in/Tygot-Bluetooth-Extendable-Multifunctional-Compatible/dp/B094YFFSMY/ref=sr_1_54?qid=1672902997&s=computers&sr=1-54
user_436,31-01-2025 09:00,31-01-2025 09:08,822.21,20479t6vxd,direct,safari,F,33,197.231.206.139,B00H3H03Q4,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,https://www.amazon.in/HUL-Pureit-Germkill-Classic-Purifier/dp/B00H3H03Q4/ref=sr_1_131?qid=1672923597&s=kitchen&sr=1-131
user_437,19-01-2025 15:00,19-01-2025 15:04,297.28,p47b42g05k,ads,chrome,F,43,218.246.26.39,B07LG59NPV,"Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant, 12H Battery Life & Extra Bass (Black)",https://www.amazon.in/Boult-Audio-Curve-Sweatproof-Headphones/dp/B07LG59NPV/ref=sr_1_76?qid=1672902998&s=computers&sr=1-76
user_438,31-01-2025 21:00,31-01-2025 21:01,189.89,flv1xxlp8i,ads,edge,F,19,50.231.6.42,B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",https://www.amazon.in/Portronics-Konnect-Functional-Resistant-Braided/dp/B0B21C4BMX/ref=sr_1_133?qid=1672909130&s=electronics&sr=1-133
user_439,28-01-2025 05:00,28-01-2025 05:08,302.04,c9xbonrwzc,ads,safari,M,51,252.55.122.77,B00CEQEGPI,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",https://www.amazon.in/Logitech-Wireless-mk270r-Keyboard-Mouse/dp/B00CEQEGPI/ref=sr_1_268?qid=1672903008&s=computers&sr=1-268
user_440,03-01-2025 12:00,03-01-2025 12:05,44.61,xkxwd8il3f,direct,edge,M,24,150.218.29.173,B00W56GLOQ,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",https://www.amazon.in/Wonderchef-Nutri-Blend-Watts-Juicer-Grinder/dp/B00W56GLOQ/ref=sr_1_76?qid=1672923595&s=kitchen&sr=1-76
user_441,20-01-2025 22:00,20-01-2025 22:08,829.95,nec8uyo57p,seo,safari,F,20,218.246.26.39,B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)",https://www.amazon.in/Saiyam-Stainless-Espresso-Maker-Percolator/dp/B095K14P86/ref=sr_1_394?qid=1672923612&s=kitchen&sr=1-394
user_442,12-01-2025 03:00,12-01-2025 03:01,495.51,38tgbcvarl,direct,chrome,M,31,197.231.206.139,B08K4PSZ3V,"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (Grey)",https://www.amazon.in/Tukzer-Capacitive-Lightweight-Magnetism-Smartphones/dp/B08K4PSZ3V/ref=sr_1_169?qid=1672903004&s=computers&sr=1-169
user_443,01-01-2025 08:00,01-01-2025 08:03,934.29,cvwv8lw2qi,ads,edge,M,50,11.187.37.154,B09DDCQFMT,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),https://www.amazon.in/Electvision-Remote-Control-Compatible-Pairing/dp/B09DDCQFMT/ref=sr_1_130?qid=1672909130&s=electronics&sr=1-130
user_444,28-01-2025 03:00,28-01-2025 03:05,596.06,1emmx3y9rg,seo,chrome,M,31,150.218.29.173,B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",https://www.amazon.in/Classmate-Long-Notebook-Cover-Single/dp/B00J4YG0PC/ref=sr_1_225?qid=1672903006&s=computers&sr=1-225
user_445,30-01-2025 00:00,30-01-2025 00:08,267.53,60fkhmy4sj,seo,edge,F,60,92.148.28.241,B09WMTJPG7,Crompton InstaBliss 3-L Instant Water Heater (Geyser) with Advanced 4 Level Safety,https://www.amazon.in/Crompton-InstaBliss-Instant-Heater-Advanced/dp/B09WMTJPG7/ref=sr_1_153?qid=1672923598&s=kitchen&sr=1-153
user_446,28-01-2025 19:00,28-01-2025 19:01,767.61,nsjf678k52,ads,safari,F,38,92.148.28.241,B0BJ6P3LSK,"Aqua d pure Active Copper 12-L RO+UV Water Filter Purifier for Home, Kitchen Fully Automatic UF+TDS Controller",https://www.amazon.in/Aquadpure-Copper-RO-Automatic-Controller/dp/B0BJ6P3LSK/ref=sr_1_453?qid=1672923614&s=kitchen&sr=1-453
user_447,25-01-2025 11:00,25-01-2025 11:02,847.4,uzgppohswq,direct,edge,M,25,197.231.206.139,B014SZPBM4,"Duracell Ultra Alkaline D Battery, 2 Pcs",https://www.amazon.in/Duracell-Alkaline-Battery-Duralock-Technology/dp/B014SZPBM4/ref=sr_1_490?qid=1672903019&s=computers&sr=1-490
user_448,15-01-2025 08:00,15-01-2025 08:04,759.98,dpusddtv25,direct,chrome,M,35,55.30.205.124,B00W56GLOQ,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",https://www.amazon.in/Wonderchef-Nutri-Blend-Watts-Juicer-Grinder/dp/B00W56GLOQ/ref=sr_1_76?qid=1672923595&s=kitchen&sr=1-76
user_449,25-01-2025 23:00,25-01-2025 23:01,213.49,b6txki3oqy,ads,chrome,F,48,197.231.206.139,B07SLMR1K6,"SanDisk Ultra Flair 64GB USB 3.0 Pen Drive, Multicolor",https://www.amazon.in/SanDisk-Ultra-Flair-USB-64GB/dp/B07SLMR1K6/ref=sr_1_52?qid=1672902997&s=computers&sr=1-52
user_450,15-01-2025 20:00,15-01-2025 20:07,410.66,qclpoxko8g,direct,firefox,M,48,26.61.31.168,B0BMVWKZ8G,"Newly Launched Boult Dive+ with 1.85"" HD Display, Bluetooth Calling Smartwatch, 500 Nits Brightness, 7 Days Battery Life, 150+ Watch Faces, 100+ Sport Modes, IP68 Waterproof Smart Watch (Jet Black)",https://www.amazon.in/Boult-Bluetooth-Smartwatch-Brightness-Waterproof/dp/B0BMVWKZ8G/ref=sr_1_230?qid=1672895814&s=electronics&sr=1-230
user_451,15-01-2025 00:00,15-01-2025 00:05,626.46,kx9dvnu80b,direct,chrome,M,25,71.34.147.138,B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),https://www.amazon.in/TABLE-MAGIC-Midnight-Adjustable-Multiple/dp/B086394NY5/ref=sr_1_238?qid=1672903006&s=computers&sr=1-238
user_452,31-01-2025 11:00,31-01-2025 11:04,401.94,cvwv8lw2qi,ads,firefox,M,40,26.61.31.168,B09JN37WBX,Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover,https://www.amazon.in/Remover-Clothes-Extractor-Battery-Removing/dp/B09JN37WBX/ref=sr_1_121?qid=1672923596&s=kitchen&sr=1-121
user_453,09-01-2025 05:00,09-01-2025 05:01,895.49,h2vlpys280,direct,firefox,M,57,150.218.29.173,B072J83V9W,Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner (Blue),https://www.amazon.in/Philips-PowerPro-FC9352-01-Compact/dp/B072J83V9W/ref=sr_1_146?qid=1672923597&s=kitchen&sr=1-146
user_454,02-01-2025 23:00,02-01-2025 23:07,760.38,t77ggkg4w5,ads,chrome,F,22,11.187.37.154,B09YV42QHZ,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Green )",https://www.amazon.in/Fire-Boltt-Ninja-Smartwatch-Sports-Tracking/dp/B09YV42QHZ/ref=sr_1_408?qid=1672895864&s=electronics&sr=1-408
user_455,01-01-2025 01:00,01-01-2025 01:09,278.02,ez7bh25llo,ads,firefox,M,33,92.148.28.241,B0BGSV43WY,"Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with 1.78 AMOLED Display, Tru Sync, 60hz Refresh Rate, instacharge, Gesture Control, Functional 360 Digital Crown (Jet Black)",https://www.amazon.in/Noise-ColorFit-Bluetooth-instacharge-Functional/dp/B0BGSV43WY/ref=sr_1_172?qid=1672895799&s=electronics&sr=1-172
user_456,27-01-2025 17:00,27-01-2025 17:02,955.2,83rlkte426,direct,safari,M,27,55.30.205.124,B008P7IF02,Morphy Richards New Europa 800-Watt Espresso and Cappuccino 4-Cup Coffee Maker (Black),https://www.amazon.in/Morphy-Richards-Europa-Espresso-Cappuccino/dp/B008P7IF02/ref=sr_1_276?qid=1672923606&s=kitchen&sr=1-276
user_457,05-01-2025 08:00,05-01-2025 08:08,983.13,l0mvzmuf84,seo,firefox,F,54,55.30.205.124,B08KRMK9LZ,"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2022 iPad 6/7/8/9th Gen; iPad 10.2"", Pro 12.9/11"", Mini 6/5th, Air 5/4/3rd, Precise for Writing/Drawing (3 Spare Tips)",https://www.amazon.in/Tukzer-Rejection-Compatible-2018-2020-Precise/dp/B08KRMK9LZ/ref=sr_1_346?qid=1672903012&s=computers&sr=1-346
user_458,14-01-2025 06:00,14-01-2025 06:04,795.52,pniqfg51bx,ads,edge,F,29,50.231.6.42,B07ZJND9B9,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,https://www.amazon.in/ACTIVA-APSRA-Approved-Ceiling-Warranty/dp/B07ZJND9B9/ref=sr_1_315?qid=1672923607&s=kitchen&sr=1-315
user_459,10-01-2025 00:00,10-01-2025 00:05,538.23,nsjf678k52,seo,chrome,M,57,197.231.206.139,B08J7VCT12,"KENT 16068 Zoom Vacuum Cleaner for Home and Car 130 W | Cordless, Hoseless, Rechargeable HEPA Filters Vacuum Cleaner with Cyclonic Technology | Bagless Design and Multi Nozzle Operation | Blue",https://www.amazon.in/Kent-Zoom-Vacuum-Cleaner-16068/dp/B08J7VCT12/ref=sr_1_225?qid=1672923603&s=kitchen&sr=1-225
user_460,02-01-2025 01:00,02-01-2025 01:04,690.67,v0gyubmxns,direct,edge,M,31,150.218.29.173,B00R1P3B4O,Fujifilm Instax Mini Single Pack 10 Sheets Instant Film for Fuji Instant Cameras,https://www.amazon.in/Fujifilm-Instax-Instant-Fuji-Cameras/dp/B00R1P3B4O/ref=sr_1_129?qid=1672903001&s=computers&sr=1-129
user_461,02-01-2025 15:00,02-01-2025 15:01,65.53,b7p0rnpm6j,seo,edge,M,27,50.231.6.42,B088ZFJY82,"Elv Aluminium Adjustable Mobile Phone Foldable Holder Tabletop Stand Dock Mount for All Smartphones, Tabs, Kindle, iPad (Moonlight Silver)",https://www.amazon.in/Aluminium-Adjustable-Mobile-Foldable-Smartphones/dp/B088ZFJY82/ref=sr_1_493?qid=1672895894&s=electronics&sr=1-493
user_462,25-01-2025 01:00,25-01-2025 01:01,724.23,k791zyrru7,ads,edge,F,22,92.148.28.241,B09BN2NPBD,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More",https://www.amazon.in/DIGITEK%C2%AE-DRL-14C-Temperature-Photo-Shoot-Vlogging/dp/B09BN2NPBD/ref=sr_1_224?qid=1672903006&s=computers&sr=1-224
user_463,19-01-2025 11:00,19-01-2025 11:04,345.57,c9hx3d43e7,direct,chrome,M,48,252.55.122.77,B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),https://www.amazon.in/Boult-Audio-BassBuds-Oak-Earphones/dp/B091JF2TFD/ref=sr_1_302?qid=1672903010&s=computers&sr=1-302
user_464,20-01-2025 10:00,20-01-2025 10:01,340.2,6n7hv3izky,seo,firefox,M,54,55.30.205.124,B0B4T6MR8N,"pTron Solero M241 2.4A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Micro USB Devices (White)",https://www.amazon.in/pTron-Charging-480Mbps-Durable-1-Meter/dp/B0B4T6MR8N/ref=sr_1_287?qid=1672909138&s=electronics&sr=1-287
user_465,31-01-2025 00:00,31-01-2025 00:01,197.61,vohsmdyvsl,direct,edge,M,20,11.187.37.154,B07WGPBXY9,"Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",https://www.amazon.in/Pigeon-Stovekraft-Quartz-Electric-Kettle/dp/B07WGPBXY9/ref=sr_1_100?qid=1672923595&s=kitchen&sr=1-100
user_466,21-01-2025 14:00,21-01-2025 14:03,570.71,bi4wire8qj,ads,firefox,F,50,50.231.6.42,B07YTNKVJQ,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging,https://www.amazon.in/Xiaomi-HyperCharge-Cable-100cm-Type-C/dp/B07YTNKVJQ/ref=sr_1_172?qid=1672909133&s=electronics&sr=1-172
user_467,16-01-2025 02:00,16-01-2025 02:07,806.22,i4e8xf7kzo,ads,chrome,M,34,11.187.37.154,B07J9KXQCC,"Libra Room Heater for Home, Room Heaters Home for Winter, Electric Heater with 2000 Watts Power as per IS Specification for Small to Medium Rooms - FH12 (Grey)",https://www.amazon.in/LIBRA-Portable-Heater-Adjustable-Thermostat/dp/B07J9KXQCC/ref=sr_1_500?qid=1672923617&s=kitchen&sr=1-500
user_468,11-01-2025 22:00,11-01-2025 22:05,551.69,yg0jv1v93k,seo,chrome,M,22,252.55.122.77,B00C3GBCIS,GIZGA Club-laptop Neoprene Reversible for 15.6-inches Laptop Sleeve - Black-Red,https://www.amazon.in/Clublaptop-Reversible-15-6-inch-Laptop-Sleeve/dp/B00C3GBCIS/ref=sr_1_460?qid=1672903018&s=computers&sr=1-460
user_469,16-01-2025 00:00,16-01-2025 00:08,983.42,b6txki3oqy,ads,edge,M,27,150.218.29.173,B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",https://www.amazon.in/PHILIPS-Digital-HD9252-90-Technology/dp/B097RJ867P/ref=sr_1_107?qid=1672923596&s=kitchen&sr=1-107
user_470,27-01-2025 07:00,27-01-2025 07:06,101.91,13u1gspk9p,ads,safari,M,43,150.218.29.173,B08CYNJ5KY,HP 682 Black Original Ink Cartridge,https://www.amazon.in/682-Black-Original-Ink-Cartridge/dp/B08CYNJ5KY/ref=sr_1_122?qid=1672903001&s=computers&sr=1-122
user_471,01-01-2025 04:00,01-01-2025 04:06,150.5,l7v5f1bcpp,direct,safari,M,60,50.231.6.42,B0BHYLCL19,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration),https://www.amazon.in/AVNISH-Water-Filter-Layer-Filtration/dp/B0BHYLCL19/ref=sr_1_325?qid=1672923609&s=kitchen&sr=1-325
user_472,24-01-2025 00:00,24-01-2025 00:05,620.85,hnqyyf9rk7,seo,firefox,F,31,150.218.29.173,B0BFBNXS94,"Personal Size Blender, Portable Blender, Battery Powered USB Blender, with Four Blades, Mini Blender Travel Bottle for Juice, Shakes, and Smoothies (Pink)",https://www.amazon.in/Personal-Blender-Portable-Battery-Smoothies/dp/B0BFBNXS94/ref=sr_1_261_mod_primary_new?qid=1672923605&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-261
user_473,22-01-2025 05:00,22-01-2025 05:08,475.62,4ykadejnob,ads,firefox,M,23,218.246.26.39,B07MKMFKPG,Bosch Pro 1000W Mixer Grinder MGM8842MIN - Black,https://www.amazon.in/Bosch-TrueMixx-Pro-Grinder-Watt-MGM8842MIN/dp/B07MKMFKPG/ref=sr_1_92?qid=1672923595&s=kitchen&sr=1-92
user_474,21-01-2025 14:00,21-01-2025 14:06,948.54,dxmo5bxxc0,direct,firefox,F,40,26.61.31.168,B0BGPN4GGH,"Lifelong LLQH925 Dyno Quartz Heater 2 Power settings Tip Over Cut-off Switch 800 Watt Silent operation Power Indicator 2 Rod Room Heater (1 Year Warranty, Grey)",https://www.amazon.in/Lifelong-LLQH925-settings-operation-Indicator/dp/B0BGPN4GGH/ref=sr_1_62?qid=1672923593&s=kitchen&sr=1-62
user_475,19-01-2025 17:00,19-01-2025 17:06,115.24,v0gyubmxns,ads,firefox,M,60,71.34.147.138,B09F5Z694W,"Canon E4570 All-in-One Wi-Fi Ink Efficient Colour Printer with FAX/ADF/Duplex Printing (Black)- Smart Speaker Compatible, Standard",https://www.amazon.in/Canon-E4570-Efficient-Printing-Compatible/dp/B09F5Z694W/ref=sr_1_485?qid=1672903019&s=computers&sr=1-485
user_476,04-01-2025 10:00,04-01-2025 10:02,735.18,rwqeao4n5p,direct,edge,F,52,50.231.6.42,B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,https://www.amazon.in/Lapster-Micro-SuperSpeed-hard-cable/dp/B09VT6JKRP/ref=sr_1_102?qid=1672909129&s=electronics&sr=1-102
user_477,29-01-2025 13:00,29-01-2025 13:05,221.75,018u9n79gi,seo,edge,M,42,11.187.37.154,B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",https://www.amazon.in/CEDO-OnePlus-Charging-Compatible-Devices/dp/B0B5ZF3NRK/ref=sr_1_416?qid=1672903016&s=computers&sr=1-416
user_478,02-01-2025 00:00,02-01-2025 00:09,33.4,bnn0mcixdu,seo,edge,F,32,26.61.31.168,B01LYLJ99X,HP v222w 64GB USB 2.0 Pen Drive (Silver),https://www.amazon.in/HP-v222w-Flash-Drive-64GB/dp/B01LYLJ99X/ref=sr_1_488?qid=1672903019&s=computers&sr=1-488
user_479,15-01-2025 21:00,15-01-2025 21:02,298.66,9tmqlizl08,direct,chrome,F,54,92.148.28.241,B08444S68L,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://www.amazon.in/Oppo-Mystery-Storage-Additional-Exchange/dp/B08444S68L/ref=sr_1_122?qid=1672895784&s=electronics&sr=1-122
user_480,05-01-2025 02:00,05-01-2025 02:08,399.11,60fkhmy4sj,ads,edge,M,58,150.218.29.173,B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),https://www.amazon.in/Usha-IH2415-1500-Watt-Immersion-Heater/dp/B00P0R95EA/ref=sr_1_244?qid=1672923603&s=kitchen&sr=1-244
user_481,05-01-2025 06:00,05-01-2025 06:06,277.71,cpp9gkdlkq,direct,safari,F,20,197.231.206.139,B08CRRQK6Z,"Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subwoofer Supporting Bluetooth, HDMI(ARC), Coaxial Input, AUX, USB & Remote Control (Black)",https://www.amazon.in/Zebronics-Zeb-JUKEBAR-3900-Multimedia-Supporting/dp/B08CRRQK6Z/ref=sr_1_366?qid=1672903013&s=computers&sr=1-366
user_482,17-01-2025 05:00,17-01-2025 05:03,281.58,hym2zbppfo,direct,edge,F,29,197.231.206.139,B08PPHFXG3,Posh 1.5 Meter High Speed Gold Plated HDMI Male to Female Extension Cable (Black),https://www.amazon.in/Meter-Speed-Plated-Female-Extension/dp/B08PPHFXG3/ref=sr_1_238?qid=1672909135&s=electronics&sr=1-238
user_483,05-01-2025 22:00,05-01-2025 22:01,689.46,tgxn0guo4k,ads,firefox,F,27,50.231.6.42,B09GFM8CGS,"Redmi 9A Sport (Carbon Black, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",https://www.amazon.in/Redmi-9A-Sport-Octa-core-Processor/dp/B09GFM8CGS/ref=sr_1_144?qid=1672895784&s=electronics&sr=1-144
user_484,28-01-2025 00:00,28-01-2025 00:07,70.35,wtiqj7yhl1,ads,firefox,M,19,218.246.26.39,B0116MIKKC,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),https://www.amazon.in/Goldmedal-202042-Plastic-Universal-Adaptor/dp/B0116MIKKC/ref=sr_1_103?qid=1672895777&s=electronics&sr=1-103
user_485,18-01-2025 16:00,18-01-2025 16:07,246.88,kfzzgni92i,direct,edge,F,25,197.231.206.139,B0B3CQBRB4,"OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Shadow-128GB-Storage/dp/B0B3CQBRB4/ref=sr_1_9?qid=1672895748&s=electronics&sr=1-9
user_486,20-01-2025 00:00,20-01-2025 00:01,259.6,xii6l3ueyb,direct,chrome,M,43,26.61.31.168,B0B82YGCF6,"Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Display, Multiple Watch Faces, Sleep Monitor, Heart & SpO2 Monitoring, Multiple Sports Modes, Water Resistant",https://www.amazon.in/Tokdis-MX-1-Bluetooth-Calling-Smartwatch/dp/B0B82YGCF6/ref=sr_1_370?qid=1672895857&s=electronics&sr=1-370
user_487,26-01-2025 00:00,26-01-2025 00:01,147.48,bi4wire8qj,seo,firefox,M,49,92.148.28.241,B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),https://www.amazon.in/Havells-Gatik-400mm-Pedestal-White/dp/B09VL9KFDB/ref=sr_1_333?qid=1672923609&s=kitchen&sr=1-333
user_488,07-01-2025 14:00,07-01-2025 14:08,307.2,60fkhmy4sj,seo,chrome,F,23,92.148.28.241,B0B935YNR7,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",https://www.amazon.in/KENT-Chopper-B-Stainless-Transparent-Anti-Skid/dp/B0B935YNR7/ref=sr_1_293?qid=1672923607&s=kitchen&sr=1-293
